#{"t_start": 1666814757.230863, "env_id": "smb-up-right-v0"}
r,l,t 
560.266504,28,32654.947001
544.686856,28,32658.389751
553.261768,28,32662.494881
542.341821,28,32666.186708
548.380047,28,32668.795138
556.674519,28,32671.977879
550.554396,28,32675.077322
554.721251,28,32678.137567
558.610591,28,32681.592041
553.773477,28,32685.442809
555.172037,28,32688.961031
74.329169,7,32690.399904
560.042993,28,32694.274725
561.10193,28,32697.297646
549.582857,28,32700.23593
554.035764,28,32703.216558
558.074533,28,32706.435623
555.25124,28,32710.525482
554.98926,28,32713.685177
79.583455,7,32714.933697
555.398725,28,32717.965376
557.286545,28,32722.126721
555.268778,28,32725.046544
554.189136,28,32728.484933
78.816791,7,32729.827708
79.005716,7,32757.670234
551.422838,28,32760.851487
82.470367,7,32762.914074
557.31535,28,32766.797172
79.219283,7,32768.183426
82.442457,7,32769.509963
79.794013,7,32770.784718
551.7623,28,32773.637718
56.06909,5,32774.811134
554.351274,28,32778.545343
553.743772,28,32781.814141
552.430566,28,32784.674403
70.604765,6,32785.882116
548.923684,28,32788.753649
9.868634,1,32789.800407
555.701697,28,32794.22698
551.678135,28,32797.498873
81.131135,7,32799.056396
553.262603,28,32802.25752
84.146579,7,32803.654395
553.790907,28,32807.751206
554.356176,28,32811.43641
555.144974,28,32815.891358
554.246567,28,32819.218494
555.899906,28,32822.146312
554.000174,28,32825.274795
555.14339,28,32828.192103
548.495279,28,32831.707644
548.590277,28,32834.927882
556.069583,28,32838.303002
555.282852,28,32841.001146
554.133792,28,32843.901485
555.996054,28,32847.611183
555.221367,28,32850.74944
79.807189,7,32852.220428
554.3338,28,32855.092407
555.155875,28,32858.332438
557.528931,28,32861.195036
79.770219,7,32862.502267
555.39427,28,32866.024214
556.104746,28,32870.454279
553.06561,28,32873.496662
554.932634,28,32876.754079
55.015306,5,32878.035822
82.394361,7,32879.697899
81.059384,7,32881.054435
555.292408,28,32884.383941
79.92873,7,32885.661661
552.025093,28,32888.711381
552.440111,28,32891.426561
79.846014,7,32892.798131
79.910773,7,32894.443432
557.364304,28,32897.310102
555.788574,28,32928.014617
554.978319,28,32930.519783
77.238134,7,32931.967866
555.794927,28,32935.682904
554.105405,28,32939.715601
22.543433,2,32941.148753
557.536509,28,32944.717529
556.256465,28,32948.146098
553.946935,28,32951.897234
552.677414,28,32955.097131
12.497422,1,32956.543147
553.345641,28,32959.804197
553.676078,28,32962.73624
556.11568,28,32965.869681
556.099017,28,32968.998465
547.271093,28,32972.279941
557.75965,28,32975.215051
79.402214,7,32976.639294
554.63362,28,32979.746267
551.98158,28,32982.987244
553.055945,28,32986.571137
545.051709,28,32989.510924
79.092215,7,32990.882712
78.781648,7,32992.253868
78.895129,7,32993.498661
556.416823,28,32996.990704
549.020305,28,33000.012765
555.201096,28,33004.048152
82.423081,7,33005.664759
79.759947,7,33006.9242
79.817084,7,33008.307619
558.303853,28,33011.193758
554.586581,28,33014.229689
81.325644,7,33015.495378
555.122586,28,33018.88077
76.015316,7,33020.43122
557.458857,28,33023.673217
557.421086,28,33026.854135
552.917113,28,33030.623064
552.194862,28,33033.485072
80.087808,7,33034.718474
554.554458,28,33037.98764
556.476151,28,33040.495028
559.959554,28,33043.562964
554.001927,28,33047.587358
553.653913,28,33050.811504
550.583302,28,33054.359446
556.105641,28,33057.509122
68.108301,6,33059.058999
559.195159,28,33062.227654
555.451112,28,33065.278106
555.795389,28,33068.64099
545.483993,28,33071.42573
549.692001,28,33074.66352
47.459884,4,33075.904059
558.0963,28,33079.064825
81.769328,7,33080.300949
547.533405,28,33083.723193
553.150746,28,33086.715218
553.367122,28,33089.909503
556.312569,28,33092.904869
552.674332,28,33096.495877
551.42248,28,33099.666586
79.334217,7,33100.944009
554.68149,28,33103.976
556.936778,28,33107.264818
552.824915,28,33110.488038
80.361889,7,33111.935006
551.552731,28,33115.280524
554.614496,28,33117.94185
552.480692,28,33121.230824
553.319529,28,33123.879403
9.512415,1,33124.951648
558.779716,28,33128.102948
553.938006,28,33130.9743
554.818397,28,33134.548249
555.752273,28,33138.657966
556.990134,28,33141.824835
554.365456,28,33146.411575
541.784735,28,33149.853949
80.084635,7,33151.173935
61.056694,5,33153.107614
77.620347,7,33154.592133
550.874778,28,33157.692697
556.929675,28,33161.261728
545.625209,28,33165.55988
557.821764,28,33169.543473
77.059214,7,33170.785858
561.073253,28,33174.047193
557.079351,28,33177.21936
554.661047,28,33180.386283
552.945089,28,33183.887737
76.307516,7,33185.212365
556.622027,28,33188.564043
80.073439,7,33189.815994
9.975827,1,33190.976142
554.113767,28,33194.183581
559.624423,28,33197.367305
547.724032,28,33201.364302
550.65375,28,33204.338268
552.997041,28,33207.153373
555.415341,28,33210.757805
556.410594,28,33214.076635
548.271705,28,33217.180218
558.584332,28,33221.257581
554.22975,28,33224.610197
548.927303,28,33229.388961
556.071544,28,33232.95349
558.612839,28,33235.825368
81.993456,7,33237.726557
555.573816,28,33241.187467
79.521179,7,33242.532418
554.378094,28,33246.262263
552.453859,28,33248.619447
556.447907,28,33251.22834
554.479342,28,33254.326815
556.605901,28,33257.328531
556.881805,28,33260.788796
556.715238,28,33264.332652
546.114754,28,33267.700626
549.74594,28,33270.663838
547.654154,28,33274.030009
556.672412,28,33277.034732
554.271217,28,33280.162567
78.807387,7,33281.419271
55.992403,5,33282.630438
553.749604,28,33286.034806
81.602482,7,33287.930966
555.496414,28,33291.826499
557.70165,28,33320.766095
555.022722,28,33323.655896
68.500912,6,33324.892587
550.782909,28,33328.065289
563.683493,28,33330.968821
557.888509,28,33334.218518
558.656943,28,33337.463018
80.535025,7,33338.963324
554.740352,28,33342.307948
567.427404,28,33345.033299
552.797031,28,33348.826955
553.75148,28,33352.511693
550.1153,28,33355.419798
558.301686,28,33358.969717
556.629482,28,33362.576849
558.813527,28,33365.942323
83.32903,7,33367.637085
7.72161,1,33368.842673
551.735032,28,33372.248262
553.015798,28,33375.30947
559.156409,28,33378.866556
556.244961,28,33382.266923
544.58002,28,33384.949401
556.584731,28,33388.637536
559.69371,28,33391.046496
84.69514,7,33392.781777
555.170823,28,33396.353308
555.670563,28,33399.721309
558.836487,28,33404.041645
550.032516,28,33407.478027
550.897435,28,33410.32054
557.604748,28,33413.942861
552.960137,28,33416.814942
555.714494,28,33419.973505
556.367892,28,33423.262222
556.504768,28,33427.065268
551.329977,28,33430.080259
548.898541,28,33433.135249
32.353517,3,33434.479085
554.345663,28,33437.042092
25.323355,2,33438.33235
541.943141,28,33441.082283
552.784652,28,33444.383586
80.552619,7,33445.798544
554.33013,28,33448.837089
81.181484,7,33450.256708
557.828182,28,33453.470299
12.841957,1,33454.536234
552.89224,28,33457.551392
48.029188,5,33459.234679
80.426962,7,33460.559189
555.753679,28,33463.548395
556.27011,28,33467.129214
546.508666,28,33471.374893
82.05528,7,33472.859213
554.408194,28,33476.117711
556.73378,28,33479.498951
553.771174,28,33482.503318
554.095129,28,33486.662565
77.605496,7,33487.936933
537.810156,28,33490.746174
83.397401,7,33492.080179
548.888788,28,33495.705872
555.068886,28,33498.666764
555.107092,28,33501.902491
556.008349,28,33505.681961
557.312437,28,33509.149308
556.419955,28,33512.261877
550.466478,28,33515.40008
551.146386,28,33518.23498
554.538424,28,33521.117141
549.722876,28,33523.99511
551.986458,28,33528.346406
555.32805,28,33531.489501
558.212509,28,33534.838192
80.616678,7,33536.165417
557.192504,28,33564.907098
556.416859,28,33567.872085
550.923177,28,33571.388381
554.136518,28,33574.717538
556.198678,28,33577.605598
552.895966,28,33580.869439
559.204868,28,33584.546455
555.414071,28,33588.252239
551.518208,28,33591.334912
555.852804,28,33594.879678
558.595009,28,33597.85786
551.799779,28,33600.948062
79.709015,7,33602.216435
79.067076,7,33603.524958
556.962231,28,33606.571925
557.730101,28,33609.800623
84.040017,7,33611.495728
10.032057,1,33612.755736
550.474224,28,33616.036734
553.802949,28,33619.040568
79.688283,7,33620.378728
11.30291,1,33622.403049
556.913968,28,33625.765994
555.094622,28,33629.414545
61.902015,5,33630.59902
551.17984,28,33633.894618
551.307795,28,33637.032099
80.948543,7,33638.371803
556.297256,28,33641.310065
546.618146,28,33648.545512
555.569524,28,33651.109588
81.81181,7,33652.517886
554.573055,28,33655.415266
555.129966,28,33658.593211
558.280175,28,33661.184429
557.075686,28,33664.170417
79.447442,7,33665.522716
548.118226,28,33668.844224
553.797306,28,33672.009051
555.705613,28,33675.165485
555.648424,28,33678.702784
551.720222,28,33682.171852
557.106286,28,33685.352118
557.337506,28,33689.168736
551.554036,28,33692.033225
555.002189,28,33695.252006
13.351301,1,33696.303773
556.470552,28,33699.493926
555.608808,28,33702.717002
77.976382,7,33704.835446
551.964112,28,33708.423451
554.787104,28,33711.854658
82.724023,7,33713.390616
556.544504,28,33716.299182
556.434234,28,33720.264019
552.243802,28,33723.530127
552.266882,28,33727.211208
556.066966,28,33730.26371
555.929317,28,33733.968868
555.138691,28,33736.862672
81.730901,7,33738.213335
556.6542,28,33741.731814
70.908208,6,33743.069423
548.156356,28,33746.463923
554.296419,28,33749.557256
554.425847,28,33753.091402
546.71994,28,33756.487905
556.132297,28,33760.200366
551.154806,28,33762.948133
558.51468,28,33768.424152
551.425152,28,33771.428267
67.772034,6,33772.659445
556.47504,28,33775.819745
554.90567,28,33778.828224
79.75695,7,33780.410143
545.648387,28,33784.959079
550.3646,28,33787.440942
557.568596,28,33791.429005
550.238453,28,33794.664265
558.374597,28,33797.480669
547.701158,28,33799.934678
550.413703,28,33803.772571
542.788005,28,33807.533976
84.79453,7,33809.067433
79.997276,7,33810.414252
558.822229,28,33813.637765
546.736112,28,33816.7532
546.978875,28,33819.963676
558.729091,28,33823.369323
544.745635,28,33827.355298
83.149155,7,33828.821516
551.215184,28,33832.062299
552.551308,28,33835.5769
80.003476,7,33836.911247
85.147642,7,33838.698981
547.964055,28,33842.52762
553.675943,28,33845.857569
555.679287,28,33848.70966
559.180507,28,33851.13066
559.226672,28,33854.234524
557.268383,28,33857.949595
558.446341,28,33861.680329
80.556051,7,33863.046638
551.634426,28,33866.529635
553.104883,28,33869.833853
556.74722,28,33872.947467
552.59157,28,33875.652881
555.181166,28,33879.134986
557.376929,28,33882.51927
78.149932,7,33883.782042
556.222183,28,33887.531427
83.937711,7,33889.231465
554.210965,28,33893.890376
557.787308,28,33896.806255
80.660233,7,33898.237657
557.202292,28,33901.572166
9.322327,1,33903.474022
556.09678,28,33906.893204
563.696909,28,33910.005283
551.013652,28,33915.491161
81.667102,7,33917.42761
557.594698,28,33920.624286
557.925685,28,33923.251884
557.664152,28,33926.973765
549.131204,28,33930.305122
557.281846,28,33933.60407
550.346663,28,33936.432706
67.005428,6,33937.684971
79.091671,7,33938.968845
554.038058,28,33942.344412
548.288674,28,33945.522169
557.187025,28,33949.043193
25.787481,2,33950.343409
548.723669,28,33953.444252
553.087071,28,33957.067618
551.071193,28,33960.712332
556.748001,28,33963.85843
45.458447,4,33965.151407
550.940898,28,33967.96596
553.445015,28,33971.351692
84.252542,7,33973.318804
553.635777,28,33976.609194
85.379291,7,33979.088126
76.837036,7,33980.315906
556.982286,28,33983.305377
552.168685,28,33986.451549
555.145129,28,33990.246148
559.279563,28,33992.996591
79.486756,7,33994.350964
76.156152,7,33995.589304
81.57914,7,33997.127049
554.02384,28,34001.273209
80.323515,7,34002.577729
552.719641,28,34006.044128
79.395455,7,34007.586846
554.798198,28,34011.268801
79.979152,7,34012.816952
549.820249,28,34016.378172
551.002929,28,34019.526625
557.453277,28,34022.454795
546.079121,28,34025.691832
71.360905,6,34027.555814
66.593911,6,34028.736504
556.122288,28,34031.906698
557.532889,28,34035.102741
557.498251,28,34038.485933
550.56524,28,34042.217137
556.383778,28,34045.325582
545.927706,28,34048.27264
557.578127,28,34051.658917
80.073602,7,34053.068223
554.954474,28,34056.00846
79.950832,7,34057.926924
557.237098,28,34061.203165
555.63332,28,34065.475232
80.98939,7,34068.731451
79.790746,7,34070.267528
7.672449,1,34071.63204
68.364188,6,34073.210018
552.267496,28,34076.762607
555.189253,28,34080.138378
555.384821,28,34083.276692
551.603284,28,34085.852232
553.137838,28,34088.548554
559.827607,28,34092.018578
559.468383,28,34095.139822
557.965917,28,34097.925427
553.098458,28,34101.471835
548.555077,28,34104.755607
557.808732,28,34108.458323
555.658004,28,34111.577213
557.451577,28,34114.812497
556.34063,28,34117.881273
550.534383,28,34121.219054
11.82526,1,34122.4918
13.436534,1,34123.57191
554.869043,28,34127.694259
555.71638,28,34131.102761
551.000775,28,34133.987523
553.649882,28,34137.377914
547.668192,28,34141.147993
554.574338,28,34143.707019
553.21317,28,34147.011181
552.395385,28,34149.459273
556.695484,28,34152.237541
551.810625,28,34155.152404
554.708659,28,34158.580344
556.573538,28,34162.388463
80.057117,7,34163.607205
559.488393,28,34167.006986
553.049539,28,34170.335006
557.302705,28,34173.365804
79.407429,7,34174.765926
551.854861,28,34178.082912
547.997468,28,34181.456635
557.111219,28,34185.01939
43.417499,4,34186.61713
556.844957,28,34190.165272
550.363807,28,34192.879451
559.857987,28,34196.016237
555.245011,28,34198.897903
559.367108,28,34202.287848
556.530065,28,34204.944717
78.020195,7,34206.416222
550.773655,28,34209.56424
555.894073,28,34212.670698
551.888546,28,34215.612396
553.922641,28,34220.731484
79.181274,7,34222.549202
56.769439,5,34223.906646
556.702586,28,34229.031183
550.175054,28,34233.007689
555.809163,28,34237.638497
556.098967,28,34241.165134
